BOROUGH,NEIGHBORHOOD,ADDRESS,ZIP CODE,GEOCODING_STATUS
1,UPPER WEST SIDE (79-96),"103 WEST 89TH STREET, 3/4A",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"111 WEST 89TH STREET, 11GB",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"107 WEST 89 STREET, 11PHA",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"110 WEST 90TH STREET, GA",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"110 WEST 90 STREET, 3A",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"110 WEST 90 STREET, 5A",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"110 WEST 90TH STREET, GB",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"110 WEST 90TH STREET, 3F",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"110 WEST 90TH STREET, 3K",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"165 W 91 STREET, 4H",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"165 WEST 91ST STREET, 9AB",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"165 WEST 91ST STREET, 11A",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"165 WEST 91ST STREET, 15A",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"124 WEST 93RD STREET, 2A",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"100 WEST 93RD STREET, 4C",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"100 WEST 93RD STREET, 30A",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"100 WEST 93RD STREET, 15B",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"100 WEST 93 STREET, 25F",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"100 WEST 93RD ST, 5J",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"100 WEST 93RD STREET, 7J",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"100 WEST 93RD STREET, 3G",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"100 WEST 93 STREET, 20H",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"134 WEST 93RD STREET, 4A",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"134 WEST 93RD STREET, 8F",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"175 WEST 95TH ST, 4E",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"169 WEST 95TH STREET, 5B",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"175 WEST 95TH STREET, 8D",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"169 WEST 95 STREET, 9J",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"169 WEST 95 STREET, 19E",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"175 WEST 95TH STREET, 22F",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"175 WEST 95TH STREET, 22G",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"2250 BROADWAY, MH",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"2250 BROADWAY, 2N",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"2250 BROADWAY, 3J",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"2250 BROADWAY, 4L",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"2250 BROADWAY, 4N",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"2250 BROADWAY, 5A",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"2250 BROADWAY, 6H",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"2250 BROADWAY, 6J",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"2250 BROADWAY, 11B",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"2250 BROADWAY, 19A",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"2250 BROADWAY, 19B",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"2250 BROADWAY, 19C",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"219 WEST 80TH STREET, 4A",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"219 WEST 80 STREET, 4D",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"223 WEST 80TH STREET, 11",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"223 WEST 80TH STREET, PH12",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"250 WEST 81ST STREET, 8B",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"250 WEST 81ST ST, 15B",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"203 WEST 81 STREET, 9B",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"219 WEST 81 STREET, 5J",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"219 WEST 81 STREET, 10A",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"225 WEST 83 STREET, 4A",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"225 WEST 83 STREET, 5A",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"225 WEST 83RD STREET, 5A",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"225 WEST 83RD STREET, 5V",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"225 WEST 83RD STREET, 5X",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"225 WEST 83RD STREET, 11G",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"225 WEST 83RD STREET, 11K",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"225 WEST 83RD STREET, 12N",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"225 WEST 83RD STREET, 14H",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"225 WEST 83 STREET, 16L",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"225 WEST 83RD STREET, 16-O",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"225 WEST 83RD STREET, 16-Z",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"225 WEST 83RD STREET, 18Z",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"500 WEST END AVENUE, 8Y",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"500 WEST END AVE, 12A",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"500 WEST END AVENUE, 12A",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"500 WEST END AVENUE, 12L",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"255 WEST 85TH STREET, 2A/2B",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"2376 BROADWAY, M1",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"2376 BROADWAY, 101",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"2376 BROADWAY, 106",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"2376 BROADWAY, 407",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"2376 BROADWAY, 412",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"2376 BROADWAY, 504",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"2376 BROADWAY, 711",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"2376 BROADWAY, PHA",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"2376 BROADWAY, PHG",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"2376 BROADWAY, 408A",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"215 WEST 88TH STREET, 4H",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"215 WEST 88TH STREET, 5A",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"215 WEST 88TH STREET, 7B",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"215 WEST 88 STREET, 9H",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"215 WEST 88TH STREET, 10B",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"215 WEST 88TH STREET, 10F",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"251 WEST 89TH STREET, 2A",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"251 WEST 89TH STREET, 5A",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"251 WEST 89TH STREET, 7A",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"251 WEST 89TH STREET, 7C",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"251 WEST 89 STREET, 10C",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"251 WEST 89TH STREET, 2EE",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"250 WEST 90TH STREET, 4F",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"250 WEST 90 STREET, 7G",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"250 WEST 90TH ST, 7H",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"250 W 90TH STREET, 4K",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"203-06 WEST 90TH STREET, 3F",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"203 WEST 90TH STREET, 5B",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"203 WEST 90 STREET, 5C",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"203 WEST 90TH STREET, 6G",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"215 WEST 90 STREET, 5-A",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"215 WEST 90 STREET, 9-B",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"650 WEST END AVENUE, GAB",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"650 WEST END AVENUE, 7C",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"2461 BROADWAY, 4A",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"2461 BROADWAY, 4B",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"2461 BROADWAY, 8A",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"2461 BROADWAY, 9A",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"2461 BROADWAY, 9B",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"2461 BROADWAY, 9D",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"2461 BROADWAY, 10A",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"2461 BROADWAY, 10B",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"2461 BROADWAY, 11D",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"2461 BROADWAY, 12A",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"2461 BROADWAY, 16A",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"2461 BROADWAY, 16B",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"2461 BROADWAY, 17A",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"2461 BROADWAY, 18B",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"220 WEST 93RD STREET, 13C",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"212 WEST 93RD STREET, 3A",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"212 WEST 93RD ST, 4A",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"212 WEST 93RD STREET, 4B",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"212 WEST 93RD STREET, 5A",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"212 WEST 93RD ST, 7B",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"212 WEST 93RD STREET, 8A",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"212 WEST 93RD STREET, 8B",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"212 WEST 93RD STREET, 10",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"212 WEST 93RD STREET, PHA",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"2505 BROADWAY, 2A",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"2505 BROADWAY, 4B",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"2505 BROADWAY, 9A",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"2505 BROADWAY, 11A",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"215 WEST 95TH STREET, 6B",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"215 WEST 95TH STREET, 16D",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"215 WEST 95 STREET, 17E",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"215 WEST 95TH STREET, 2F",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"215 WEST 95TH STREET, 14F",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"215 WEST 95TH STREET, 2G",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"215 WEST 95TH STREET, 2G",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"215 WEST 95TH ST, 11H",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"215 WEST 95 STREET, 10J",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"215 WEST 95TH STREET, 10L",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"215 WEST 95TH STREET, 14L",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"215 WEST 95TH STREET, 2M",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"215 WEST 95TH STREET, 4M",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"215 WEST 95TH STREET, 16M",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"215 WEST 95TH STREET, 16M",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"215 WEST 95TH STREET, 2N",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"215 WEST 95TH STREET, 12N",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"215 WEST 95TH STREET, 3P",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"215 WEST 95 STREET, 10P",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"250 WEST 96TH STREET, 3D",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"250 WEST 96TH STREET, 4B",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"250 WEST 96TH STREET, 4D",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"250 WEST 96TH STREET, 6D",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"250 WEST 96TH STREET, 6F",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"250 WEST 96TH STREET, 7B",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"250 WEST 96TH STREET, 8G",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"250 WEST 96TH STREET, 9B",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"250 WEST 96TH STREET, 10G",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"250 WEST 96TH STREET, 11G",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"250 WEST 96TH STREET, 12E",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"250 WEST 96TH STREET, 15D",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"250 WEST 96TH STREET, 15E",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"250 WEST 96TH STREET, 18D",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"250 WEST 96TH STREET, 21D",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"250 WEST 96TH STREET, 21E",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"250 WEST 96TH STREET, 22B",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"303 WEST 80TH STREET, 2A",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"342 WEST 85TH STREET, 2A",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"342 WEST 85TH STREET, 5B",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"340 WEST 86TH STREET, 8B",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"535 WEST END AVENUE, 16",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"535 WEST END AVENUE, 17",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"555 WEST END AVENUE, 6W",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"314 WEST 94TH STREET, 2A",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"314 WEST 94TH STREET, 3C",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"314 WEST 94TH STREET, 3D",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"317 WEST 95TH STREET, F6",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"222 RIVERSIDE DRIVE, 2A",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"222 RIVERSIDE DRIVE, 8D",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"230 RIVERSIDE DRIVE, 2A",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"230 RIVERSIDE DRIVE, 2J",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"230 RIVERSIDE DRIVE, 6K",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"230 RIVERSIDE DRIVE, 7G",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"230 RIVERSIDE DRIVE, 8A",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"230 RIVERSIDE DRIVE, 8H",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"230 RIVERSIDE DRIVE, 12AB",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"230 RIVERSIDE DRIVE, 14H",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"230 RIVERSIDE DRIVE, 16CC",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"230 RIVERSIDE DRIVE, 18J",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"230 RIVERSIDE DRIVE, 19D",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"230 RIVERSIDE DRIVE, 19E",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"29 WEST 85 STREET, 1",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"29 WEST 85TH STREET, 5",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"470 COLUMBUS AVENUE, 4",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"470 COLUMBUS AVENUE, 5",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"470 COLUMBUS AVENUE, 6",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"470 COLUMBUS AVENUE, PH1",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"256 W 88, B",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"256 WEST 88, 2",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"321 WEST 82ND STREET, 8",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"165 WEST 95TH STREET, MED-S",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"464 COLUMBUS AVENUE, 4A",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"464 COLUMBUS AVENUE, 5A",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"107 WEST 82 STREET, 4C",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"107 WEST 82ND STREET, 3D",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"109 WEST 82ND STREET, 4C",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"175 WEST 92ND STREET, 3A",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"175 WEST 92ND STREET, 5AGH",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"180 WEST 93RD STREET, 3DE",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"661 AMSTERDAM AVENUE, 4C",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"221 WEST 82ND ST, 15G",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"221 WEST 82ND STREET, 12F",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"221 WEST 82ND STREET, 8G",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"221 WEST 82ND, 9C",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"255 WEST 84 STREET, 11A",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"255 WEST 84TH STREET, 12E",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"255 WEST 84TH STREET, 12F",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"255 WEST 84TH STREET, 5D",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"255 WEST 84TH STREET, 8B",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"2373 BROADWAY, 1029",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"2373 BROADWAY, 1634",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"2373 BROADWAY, 307",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"2373 BROADWAY, 328",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"2373 BROADWAY, 432",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"2373 BROADWAY, 709",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"2373 BROADWAY, 932",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"2373 BROADWAY, PH1",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"2373 BROADWAY, PH2",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"2373 BROADWAY, PH3",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"2373 BROADWAY, PH8",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"250 WEST 89TH STREET, 7G",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"250 WEST 89TH STREET, PH2B",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"169 WEST 95TH STREET, CU3",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"212 WEST 95TH STREET, LH1",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"212 WEST 95TH STREET, LH2",10025,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"164 WEST 83RD STREET, CF1",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"164 WEST 83RD STREET, CF2",10024,Not_NYC_Result
1,UPPER WEST SIDE (79-96),"225 WEST 83 STREET, COM",10024,Not_NYC_Result
1,UPPER WEST SIDE (96-116),"115 WEST 96TH STREET, 5",10025,Not_NYC_Result
1,UPPER WEST SIDE (96-116),"157 W 105TH STREET, 3EF",10025,Not_NYC_Result
1,UPPER WEST SIDE (96-116),"943 AMSTERDAM AVENUE, 3R",10025,Not_NYC_Result
1,UPPER WEST SIDE (96-116),"153 WEST 106TH STREET, 5A",10025,Not_NYC_Result
1,UPPER WEST SIDE (96-116),"151 WEST 106 STREET, 4A",10025,Not_NYC_Result
1,UPPER WEST SIDE (96-116),"989 AMSTERDAM AVENUE, 5B",10025,Not_NYC_Result
1,UPPER WEST SIDE (96-116),"249 WEST 102ND STREET, 1A",10025,Not_NYC_Result
1,UPPER WEST SIDE (96-116),"249 WEST 102ND STREET, 1B",10025,Not_NYC_Result
1,UPPER WEST SIDE (96-116),"203 WEST 102 STREET, 1F",10025,Not_NYC_Result
1,UPPER WEST SIDE (96-116),"312 WEST 107TH STREET, 2A",10025,Not_NYC_Result
1,UPPER WEST SIDE (96-116),"312 WEST 107TH STREET, 3C",10025,Not_NYC_Result
1,UPPER WEST SIDE (96-116),"312 WEST 107TH STREET, 4C",10025,Not_NYC_Result
1,UPPER WEST SIDE (96-116),"127 WEST 96 STREET, 4D",10025,Not_NYC_Result
1,UPPER WEST SIDE (96-116),"127 WEST 96TH STREET, 10E",10025,Not_NYC_Result
1,UPPER WEST SIDE (96-116),"127 WEST 96TH STREET, 12D",10025,Not_NYC_Result
1,UPPER WEST SIDE (96-116),"127 WEST 96TH STREET, 12E",10025,Not_NYC_Result
1,UPPER WEST SIDE (96-116),"127 WEST 96TH STREET, 15A",10025,Not_NYC_Result
1,UPPER WEST SIDE (96-116),"127 WEST 96TH STREET, 4HJ",10025,Not_NYC_Result
1,UPPER WEST SIDE (96-116),"127 WEST 96TH STREET, 7BC",10025,Not_NYC_Result
1,UPPER WEST SIDE (96-116),"125 WEST 96TH STREET, 1C",10025,Not_NYC_Result
1,UPPER WEST SIDE (96-116),"125 WEST 96TH STREET, 4G",10025,Not_NYC_Result
1,UPPER WEST SIDE (96-116),"760 WEST END AVE, 3C",10025,Not_NYC_Result
1,UPPER WEST SIDE (96-116),"760 WEST END AVENUE, 11C",10025,Not_NYC_Result
1,UPPER WEST SIDE (96-116),"760 WEST END AVENUE, 12CD",10025,Not_NYC_Result
1,UPPER WEST SIDE (96-116),"760 WEST END AVENUE, 15E",10025,Not_NYC_Result
1,UPPER WEST SIDE (96-116),"760 WEST END AVENUE, 4B",10025,Not_NYC_Result
1,UPPER WEST SIDE (96-116),"760 WEST END AVENUE, 6C",10025,Not_NYC_Result
1,UPPER WEST SIDE (96-116),"800 WEST END AVE, 1G",10025,Not_NYC_Result
1,UPPER WEST SIDE (96-116),"800 WEST END AVENUE, 6A",10025,Not_NYC_Result
1,UPPER WEST SIDE (96-116),"255 WEST 98TH STREET, 3B",10025,Not_NYC_Result
1,UPPER WEST SIDE (96-116),"233 WEST 99TH STREET, 10C",10025,Not_NYC_Result
1,UPPER WEST SIDE (96-116),"233 WEST 99TH STREET, 16D",10025,Not_NYC_Result
1,UPPER WEST SIDE (96-116),"233 WEST 99TH STREET, 17E",10025,Not_NYC_Result
1,UPPER WEST SIDE (96-116),"233 WEST 99TH STREET, 21A",10025,Not_NYC_Result
1,UPPER WEST SIDE (96-116),"210 WEST 103RD STREET, 2-H",10025,Not_NYC_Result
1,UPPER WEST SIDE (96-116),"210 WEST 103RD STREET, 2E",10025,Not_NYC_Result
1,UPPER WEST SIDE (96-116),"210 WEST 103RD STREET, 5D",10025,Not_NYC_Result
1,UPPER WEST SIDE (96-116),"250 WEST 103RD ST, 1A",10025,Not_NYC_Result
1,UPPER WEST SIDE (96-116),"250 WEST 103RD STREET, 12F",10025,Not_NYC_Result
1,UPPER WEST SIDE (96-116),"245 WEST 104TH STREET, 12AF",10025,Not_NYC_Result
1,UPPER WEST SIDE (96-116),"245 WEST 104TH STREET, 2A",10025,Not_NYC_Result
1,UPPER WEST SIDE (96-116),"245 WEST 104TH STREET, 5B",10025,Not_NYC_Result
1,UPPER WEST SIDE (96-116),"245 WEST 104TH STREET, 6B",10025,Not_NYC_Result
1,UPPER WEST SIDE (96-116),"215 WEST 105TH STREET, 2A",10025,Not_NYC_Result
1,UPPER WEST SIDE (96-116),"215 WEST 105TH STREET, 2D",10025,Not_NYC_Result
1,UPPER WEST SIDE (96-116),"215 WEST 105TH STREET, 3ED",10025,Not_NYC_Result
1,UPPER WEST SIDE (96-116),"215 WEST 105TH STREET, 5A",10025,Not_NYC_Result
1,UPPER WEST SIDE (96-116),"238 WEST 106TH STREET, 3D",10025,Not_NYC_Result
